Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style","URL"
"https://yageogroup.com/content/datasheet/asset/file/KEM_C1030_CBR_SMD","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4438/MFG_CBRSeries.jpg","399-8794-2-ND,399-8794-1-ND,399-8794-6-ND","CBR06C300FAGAC","KEMET","KEMET","CAP CER 30PF 250V C0G/NP0 0603","7.814","0.85","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CBR-SMD RF C0G","Active","30 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/kemet/CBR06C300FAGAC/3479671"
"https://yageogroup.com/content/datasheet/asset/file/KEM_C1003_C0G_SMD","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5352/0603-%281608-Metric%29-Ceramic-Capacitor.jpg","399-C0603C270F1GACTUTR-ND,399-C0603C270F1GACTUCT-ND,399-C0603C270F1GACTUDKR-ND","C0603C270F1GACTU","KEMET","KEMET","CAP CER 27PF 100V C0G/NP0 0603","8.483","0.89","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMD Comm C0G","Active","27 pF","±1%","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-","https://www.digikey.be/en/products/detail/kemet/C0603C270F1GACTU/2200354"
"https://yageogroup.com/content/datasheet/asset/file/KEM_C1003_C0G_SMD","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5352/0603-%281608-Metric%29-Ceramic-Capacitor.jpg","399-C0603C220F1GACTUTR-ND,399-C0603C220F1GACTUCT-ND,399-C0603C220F1GACTUDKR-ND","C0603C220F1GACTU","KEMET","KEMET","CAP CER 22PF 100V C0G/NP0 0603","2.509","0.89","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMD Comm C0G","Active","22 pF","±1%","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-","https://www.digikey.be/en/products/detail/kemet/C0603C220F1GACTU/2200176"
"https://yageogroup.com/content/datasheet/asset/file/KEM_C1003_C0G_SMD","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5352/0603-%281608-Metric%29-Ceramic-Capacitor.jpg","399-C0603C220C1GACTUTR-ND,399-C0603C220C1GACTUCT-ND,399-C0603C220C1GACTUDKR-ND","C0603C220C1GACTU","KEMET","KEMET","CAP CER 22PF 100V C0G/NP0 0603","231","0.89","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMD Comm C0G","Active","22 pF","±0.25pF","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-","https://www.digikey.be/en/products/detail/kemet/C0603C220C1GACTU/2200170"
"https://yageogroup.com/content/datasheet/asset/file/KEM_C1003_C0G_SMD","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5352/0603-%281608-Metric%29-Ceramic-Capacitor.jpg","399-C0603C300F5GACTUTR-ND,399-C0603C300F5GACTUCT-ND,399-C0603C300F5GACTUDKR-ND","C0603C300F5GACTU","KEMET","KEMET","CAP CER 30PF 50V C0G/NP0 0603","2.167","0.92","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMD Comm C0G","Active","30 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-","https://www.digikey.be/en/products/detail/kemet/C0603C300F5GACTU/2200460"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG220G200NTTR-ND,4713-GMC10CG220G200NTCT-ND,4713-GMC10CG220G200NTDKR-ND","GMC10CG220G200NT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 22PF 2% 200V","8.000","0.93","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","22 pF","±2%","200V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG220G200NT/24634042"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG220F200NTTR-ND,4713-GMC10CG220F200NTCT-ND,4713-GMC10CG220F200NTDKR-ND","GMC10CG220F200NT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 22PF 1% 200V","3.950","0.93","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","22 pF","±1%","200V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG220F200NT/24634088"
"https://www.knowlescapacitors.com/getmedia/092ca658-af19-46bf-82db-149c2edc538a/KNO-16806_MLCC_Catalog_FINAL2-2_1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/1608_0603-%281608-Metric%29-0%2C80mm-Tan.jpg","1608-0603J1000220FCTTR-ND,1608-0603J1000220FCT-ND,1608-0603J1000220FCTDKR-ND","0603J1000220FCT","Knowles Syfer","Knowles Syfer","CAP CER 22PF 100V C0G/NP0 0603","4.000","1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","22 pF","±1%","100V","C0G, NP0 (1B)","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.031"" (0.80mm)","-","-","https://www.digikey.be/en/products/detail/knowles-syfer/0603J1000220FCT/6287647"
"https://www.johansondielectrics.com/search/pdf/?s=%22QSCP251Q270F1GV001T%22","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2456/Capacitor%200603%281608%29.jpg","712-QSCP251Q270F1GV001TTR-ND,712-QSCP251Q270F1GV001TCT-ND,712-QSCP251Q270F1GV001TDKR-ND","QSCP251Q270F1GV001T","Johanson Technology Inc.","Johanson Technology Inc.","CAP CER 27PF 250V NP0 0603","3.798","1.01","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","S","Active","27 pF","±1%","250V","C0G, NP0","-55°C ~ 150°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.062"" L x 0.032"" W (1.57mm x 0.81mm)","-","0.035"" (0.89mm)","-","-","https://www.digikey.be/en/products/detail/johanson-technology-inc/QSCP251Q270F1GV001T/1919356"
"https://www.knowlescapacitors.com/getmedia/092ca658-af19-46bf-82db-149c2edc538a/KNO-16806_MLCC_Catalog_FINAL2-2_1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/1608_0603-%281608-Metric%29-0%2C80mm-Tan.jpg","1608-0603J1000270FCTTR-ND,1608-0603J1000270FCT-ND,1608-0603J1000270FCTDKR-ND","0603J1000270FCT","Knowles Syfer","Knowles Syfer","CAP CER 27PF 100V C0G/NP0 0603","3.500","1.01","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","27 pF","±1%","100V","C0G, NP0 (1B)","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.031"" (0.80mm)","-","-","https://www.digikey.be/en/products/detail/knowles-syfer/0603J1000270FCT/6287733"
"https://yageogroup.com/content/datasheet/asset/file/KEM_C1003_C0G_SMD","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5352/0603-%281608-Metric%29-Ceramic-Capacitor.jpg","399-C0603C300F1GACTUTR-ND,399-C0603C300F1GACTUCT-ND,399-C0603C300F1GACTUDKR-ND","C0603C300F1GACTU","KEMET","KEMET","CAP CER 30PF 100V C0G/NP0 0603","3.507","1.02","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMD Comm C0G","Active","30 pF","±1%","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-","https://www.digikey.be/en/products/detail/kemet/C0603C300F1GACTU/2200458"
"https://datasheets.kyocera-avx.com/600S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_600S_0603-%281608-Metric%29.jpg","1284-1368-2-ND,1284-1368-1-ND,1284-1368-6-ND","600S240GT250XT","KYOCERA AVX","KYOCERA AVX","CAP CER 24PF 250V C0G/NP0 0603","1.051","1.45","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","600S","Active","24 pF","±2%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/600S240GT250XT/3909017"
"https://datasheets.kyocera-avx.com/600S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_600S_0603-%281608-Metric%29.jpg","1284-1369-2-ND,1284-1369-1-ND,1284-1369-6-ND","600S270GT250XT","KYOCERA AVX","KYOCERA AVX","CAP CER 27PF 250V C0G/NP0 0603","9.873","1.46","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","600S","Active","27 pF","±2%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/600S270GT250XT/3909020"
"https://datasheets.kyocera-avx.com/600S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_600S_0603-%281608-Metric%29.jpg","1284-1370-2-ND,1284-1370-1-ND,1284-1370-6-ND","600S300GT250XT","KYOCERA AVX","KYOCERA AVX","CAP CER 30PF 250V C0G/NP0 0603","4.020","1.46","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","600S","Active","30 pF","±2%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/600S300GT250XT/3909032"
"https://datasheets.kyocera-avx.com/600S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_600S_0603-%281608-Metric%29.jpg","478-600S220GT250XT4KTR-ND,478-600S220GT250XT4KCT-ND,478-600S220GT250XT4KDKR-ND","600S220GT250XT4K","KYOCERA AVX","KYOCERA AVX","CAP CER 22PF 250V C0G/NP0 0603","5.432","1.47","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","600S","Active","22 pF","±2%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/600S220GT250XT4K/3905210"
"https://yageogroup.com/content/datasheet/asset/file/KEM_C1030_CBR_SMD","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4438/MFG_CBRSeries.jpg","399-8800-2-ND,399-8800-1-ND,399-8800-6-ND","CBR06C220FAGAC","KEMET","KEMET","CAP CER 22PF 250V C0G/NP0 0603","0","1.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CBR-SMD RF C0G","Active","22 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/kemet/CBR06C220FAGAC/3479665"
"https://datasheets.kyocera-avx.com/600S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_600S_0603-%281608-Metric%29.jpg","478-600S300FT250XT4KTR-ND,478-600S300FT250XT4KCT-ND,478-600S300FT250XT4KDKR-ND","600S300FT250XT4K","KYOCERA AVX","KYOCERA AVX","CAP CER 30PF 250V C0G/NP0 0603","3.646","2.01","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","600S","Active","30 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/600S300FT250XT4K/3905218"
"https://datasheets.kyocera-avx.com/600S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_600S_0603-%281608-Metric%29.jpg","478-600S270FT250XT4KTR-ND,478-600S270FT250XT4KCT-ND,478-600S270FT250XT4KDKR-ND","600S270FT250XT4K","KYOCERA AVX","KYOCERA AVX","CAP CER 27PF 250V C0G/NP0 0603","6.555","2.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","600S","Active","27 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/600S270FT250XT4K/3905212"
"https://datasheets.kyocera-avx.com/600S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_600S_0603-%281608-Metric%29.jpg","478-600S240FT250XTTR-ND,478-600S240FT250XTCT-ND,478-600S240FT250XTDKR-ND","600S240FT250XT","KYOCERA AVX","KYOCERA AVX","CAP CER 24PF 250V C0G/NP0 0603","1.556","2.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","600S","Active","24 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/600S240FT250XT/3905211"
"https://passiveplus.com/products/fixed-capacitors/hi-q-low-esr-capacitors/","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2756/MFG_0603N.jpg","4363-0603N270FW251TR-ND,4363-0603N270FW251CT-ND,4363-0603N270FW251DKR-ND","0603N270FW251","Passive Plus","Passive Plus","CAP CER 27PF 250V C0G/NP0 0603","1.240","2.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","0603N","Active","27 pF","±1%","250V","C0G, NP0","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.062"" L x 0.032"" W (1.57mm x 0.81mm)","-","0.038"" (0.96mm)","-","-","https://www.digikey.be/en/products/detail/passive-plus/0603N270FW251/16687518"
"https://datasheets.kyocera-avx.com/600S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_600S_0603-%281608-Metric%29.jpg","478-600S220FT250XT4KTR-ND,478-600S220FT250XT4KCT-ND,478-600S220FT250XT4KDKR-ND","600S220FT250XT4K","KYOCERA AVX","KYOCERA AVX","CAP CER 22PF 250V C0G/NP0 0603","2.824","2.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","600S","Active","22 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/600S220FT250XT4K/3905024"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2118/MLC_SLC_Cap_Cat.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6154/MFG_C06CF0R4B-9ZN-X0T.jpg","1761-C06CF240F-9ZN-X0TTR-ND,1761-C06CF240F-9ZN-X0TCT-ND,1761-C06CF240F-9ZN-X0TDKR-ND","C06CF240F-9ZN-X0T","Knowles Dielectric Labs","Knowles Dielectric Labs","HIGH-Q MLCC (CF): 0603, 24 PF (1","4.000","2.31766","0","4000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CF","Active","24 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.060"" L x 0.030"" W (1.52mm x 0.76mm)","-","0.031"" (0.80mm)","-","-","https://www.digikey.be/en/products/detail/knowles-dielectric-labs/C06CF240F-9ZN-X0T/19204254"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2118/MLC_SLC_Cap_Cat.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6154/MFG_C06CF0R4B-9ZN-X0T.jpg","1761-C06CF270F-9ZN-X0TTR-ND,1761-C06CF270F-9ZN-X0TCT-ND,1761-C06CF270F-9ZN-X0TDKR-ND","C06CF270F-9ZN-X0T","Knowles Dielectric Labs","Knowles Dielectric Labs","HIGH-Q MLCC (CF): 0603, 27 PF (1","2.700","5.01","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CF","Active","27 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.060"" L x 0.030"" W (1.52mm x 0.76mm)","-","0.031"" (0.80mm)","-","-","https://www.digikey.be/en/products/detail/knowles-dielectric-labs/C06CF270F-9ZN-X0T/19204124"
